,Home Score SMA,Home At-bats SMA,Home Hits SMA,Home Doubles SMA,Home Triples SMA,Home Homeruns SMA,Home RBIs SMA,Home Sacrifice Hits SMA,Home Sacrifice Flies SMA,Home Hit-by-pitch SMA,Home Walks SMA,Home Intentional Walks SMA,Home Strikeouts SMA,Home Stolen Bases SMA,Home Caught Stealing SMA,Home Grounded into DP SMA,Home Left on Base SMA,Home Pitchers Used SMA,Home Individual Earned Runs SMA,Home Earned Runs SMA,Home Wild Pitches SMA,Home Balks SMA,Home Putouts SMA,Home Assists SMA,Home Errors SMA,Home Passed Balls SMA,Home Double Plays SMA,Home Triple Plays SMA,Visiting Score SMA,Visiting At-bats SMA,Visiting Hits SMA,Visiting Doubles SMA,Visiting Triples SMA,Visiting Homeruns SMA,Visiting RBIs SMA,Visiting Sacrifice Hits SMA,Visiting Sacrifice Flies SMA,Visiting Hit-by-pitch SMA,Visiting Walks SMA,Visiting Intentional Walks SMA,Visiting Strikeouts SMA,Visiting Stolen Bases SMA,Visiting Caught Stealing SMA,Visiting Grounded into DP SMA,Visiting Left on Base SMA,Visiting Pitchers Used SMA,Visiting Individual Earned Runs SMA,Visiting Earned Runs SMA,Visiting Wild Pitches SMA,Visiting Balks SMA,Visiting Putouts SMA,Visiting Assists SMA,Visiting Errors SMA,Visiting Passed Balls SMA,Visiting Double Plays SMA,Visiting Triple Plays SMA
6601,7.8,35.9,11.4,2.3,0.5,1.5,7.2,0.2,0.2,0.2,3.3,0.0,8.2,0.6,0.1,0.7,6.1,4.6,5.7,5.7,0.5,0.0,27.6,12.0,0.7,0.1,0.9,0.0,2.8,35.3,6.4,1.1,0.1,0.5,2.4,0.2,0.1,0.3,3.8,0.5,8.0,0.8,0.4,0.5,7.2,5.5,3.1,3.1,0.2,0.1,28.0,11.2,0.1,0.1,0.6,0.0
6602,4.8,34.2,9.6,1.4,0.1,1.5,4.6,0.0,0.0,0.0,3.0,0.2,7.2,0.4,0.1,1.0,6.9,4.3,4.7,4.7,0.4,0.1,27.0,9.7,0.4,0.0,1.3,0.0,3.7,35.4,8.7,1.9,0.0,1.3,3.7,0.0,0.1,0.3,2.4,0.1,7.7,0.7,0.1,0.5,6.9,3.7,4.2,4.2,0.1,0.1,26.4,9.3,0.4,0.2,0.7,0.0
6603,5.1,32.2,8.2,1.9,0.3,0.9,4.7,0.2,0.6,0.2,3.6,0.1,9.4,0.7,0.5,0.9,5.5,4.3,4.1,4.1,0.4,0.0,27.3,10.4,1.5,0.0,1.2,0.0,5.7,36.1,10.1,2.3,0.1,0.8,5.3,0.0,0.7,0.0,3.7,0.1,9.1,0.5,0.1,0.5,7.2,3.3,2.5,2.5,0.3,0.0,26.6,6.9,0.4,0.0,0.7,0.0
6604,5.0,32.0,9.1,2.4,0.1,0.9,4.8,0.2,0.6,0.3,4.3,0.1,7.4,0.4,0.2,1.5,7.3,3.9,3.1,3.1,0.2,0.0,27.3,10.1,0.3,0.1,0.7,0.0,6.5,35.3,9.5,2.0,0.2,1.9,6.3,0.1,0.3,0.2,3.9,0.2,7.7,0.3,0.2,1.1,6.3,4.3,6.3,6.3,0.3,0.0,25.8,10.0,0.5,0.2,0.5,0.0
6605,4.5,33.6,8.5,2.1,0.3,1.1,4.4,0.4,0.1,0.4,2.3,0.0,10.3,0.0,0.4,0.3,6.3,5.0,3.4,3.4,0.3,0.0,27.6,8.6,0.3,0.0,0.6,0.0,4.8,35.5,9.2,1.9,0.1,1.5,4.8,0.1,0.2,0.4,2.5,0.1,8.2,0.1,0.1,0.4,6.9,3.9,5.9,5.9,0.1,0.0,25.5,8.4,0.4,0.0,0.5,0.0
6606,2.7,32.7,8.2,1.2,0.1,0.2,2.5,0.3,0.2,0.3,2.5,0.0,6.6,0.3,0.1,1.1,7.0,4.6,3.1,3.1,0.5,0.0,27.0,9.6,0.7,0.1,0.8,0.0,4.2,34.4,8.0,2.1,0.1,1.1,3.9,0.2,0.1,0.4,2.1,0.3,9.0,0.6,0.1,0.5,6.0,4.0,6.7,6.7,0.2,0.0,25.2,7.8,0.2,0.0,0.7,0.1
6607,3.5,32.4,7.7,1.0,0.0,1.1,3.3,0.0,0.1,0.3,2.6,0.1,9.3,0.1,0.2,0.7,6.4,5.1,3.3,3.3,0.3,0.1,27.3,7.9,0.6,0.2,0.5,0.0,4.7,35.2,9.3,1.2,0.2,0.6,4.1,0.3,0.1,0.2,3.3,0.5,6.8,1.6,0.2,1.1,7.1,4.7,6.7,6.7,0.6,0.0,25.6,8.7,0.8,0.1,0.9,0.0
6608,5.6,35.1,9.9,2.2,0.4,1.5,5.4,0.3,0.4,0.1,2.2,0.0,7.8,0.8,0.0,0.6,6.4,4.4,4.8,4.8,0.5,0.0,27.6,8.5,0.6,0.1,1.0,0.0,5.0,35.5,9.6,2.7,0.2,1.2,4.9,0.4,0.7,0.2,5.0,0.9,8.9,0.4,0.3,0.5,8.9,4.4,4.9,4.9,0.7,0.0,26.9,9.6,0.5,0.1,0.3,0.0
6609,3.8,32.0,6.7,2.2,0.1,1.1,3.7,0.2,0.1,0.2,4.2,0.4,11.4,1.0,0.0,1.0,6.5,4.1,2.9,2.9,0.2,0.0,27.6,8.8,0.8,0.0,0.3,0.0,4.6,35.5,9.6,1.4,0.2,1.6,4.4,0.5,0.3,0.1,3.2,0.3,8.1,0.2,0.3,0.7,7.1,3.8,2.9,2.9,0.5,0.0,26.8,9.0,1.1,0.0,0.9,0.0
6610,2.8,31.9,7.9,1.8,0.1,0.6,2.5,0.5,0.3,0.1,2.6,0.1,6.8,0.2,0.4,0.8,6.2,3.5,3.0,3.0,0.2,0.1,27.0,12.2,1.0,0.3,1.0,0.0,4.0,34.8,8.0,1.5,0.0,1.9,3.7,0.1,0.2,0.2,3.3,0.1,10.0,0.3,0.1,0.9,6.7,4.4,3.2,3.2,0.2,0.0,26.8,9.7,0.3,0.1,1.2,0.0
6611,5.6,33.6,10.5,2.3,0.2,0.6,5.3,0.2,0.5,0.1,5.0,0.5,8.0,1.1,0.3,0.9,8.5,3.9,3.8,3.8,0.2,0.0,27.0,8.2,0.6,0.0,1.0,0.0,5.5,35.2,10.6,2.0,0.2,1.4,5.3,0.2,0.6,0.2,2.9,0.3,7.3,0.3,0.1,1.6,6.6,4.6,6.0,5.9,0.4,0.0,25.5,10.0,0.7,0.0,1.5,0.0
6612,5.8,34.6,10.0,1.6,0.1,2.2,5.7,0.0,0.1,0.5,2.3,0.0,9.5,0.6,0.0,0.4,6.5,4.4,5.3,5.3,0.1,0.0,27.0,8.7,0.7,0.0,0.6,0.0,4.3,34.3,8.2,1.2,0.0,1.3,4.3,0.0,0.0,0.0,3.4,0.1,10.9,0.3,0.1,0.7,6.4,4.0,3.7,3.7,0.1,0.0,25.6,8.2,0.7,0.2,1.0,0.0
6613,4.6,33.4,9.0,1.4,0.5,1.1,4.6,0.1,0.4,0.3,2.0,0.1,6.8,0.6,0.2,0.4,5.7,3.8,3.5,3.5,0.4,0.0,27.6,10.2,0.3,0.1,0.7,0.0,5.9,37.8,11.7,2.4,0.0,1.9,5.8,0.0,0.0,0.5,3.2,0.2,7.4,0.3,0.2,1.1,8.0,3.7,3.6,3.6,0.2,0.1,27.0,8.4,0.3,0.0,0.3,0.0
6614,3.9,33.3,8.3,1.9,0.1,0.8,3.6,0.0,0.3,0.1,2.1,0.0,6.9,0.1,0.1,0.6,6.1,3.8,4.9,4.9,0.3,0.1,27.0,9.2,0.7,0.1,0.8,0.0,5.8,35.0,10.8,1.6,0.2,1.6,5.5,0.1,0.5,0.9,2.7,0.1,6.5,0.5,0.2,1.5,6.4,4.4,3.9,3.9,0.1,0.0,26.1,10.1,0.3,0.1,0.7,0.0
6615,6.0,36.2,10.0,2.0,0.2,2.1,5.8,0.1,0.1,0.2,2.6,0.1,8.3,0.4,0.2,0.6,6.2,5.0,7.3,7.3,0.8,0.1,27.9,11.3,1.4,0.1,1.0,0.0,4.9,34.1,8.5,1.9,0.2,1.5,4.8,0.3,0.5,0.2,3.5,0.2,7.0,0.7,0.3,0.6,6.7,3.8,2.5,2.5,0.5,0.0,26.4,10.0,0.9,0.1,1.1,0.0
6616,7.2,35.4,10.9,2.0,0.4,1.6,6.6,0.2,0.2,0.1,3.3,0.1,7.7,0.6,0.1,0.7,6.1,4.0,4.7,4.7,0.3,0.0,27.6,12.4,0.6,0.1,0.8,0.0,2.0,32.6,4.8,0.9,0.0,0.5,1.7,0.1,0.1,0.3,2.7,0.2,7.5,0.6,0.2,0.4,5.6,5.0,3.0,3.0,0.5,0.1,26.2,10.1,0.1,0.1,0.4,0.0
6617,5.9,34.7,10.0,1.6,0.1,1.5,5.6,0.0,0.1,0.0,3.6,0.4,8.0,0.6,0.1,0.9,7.0,4.4,5.2,5.2,0.5,0.1,27.0,9.7,0.4,0.0,1.2,0.0,4.3,35.7,9.1,1.7,0.0,1.5,4.3,0.0,0.1,0.4,2.6,0.1,7.8,0.8,0.1,0.5,6.9,4.0,5.1,5.1,0.2,0.1,26.4,9.0,0.3,0.3,0.5,0.0
6618,4.9,31.8,7.8,1.9,0.3,0.8,4.5,0.2,0.5,0.2,3.6,0.1,9.7,0.7,0.6,0.7,5.5,4.3,3.7,3.7,0.5,0.0,27.3,10.7,1.5,0.0,1.4,0.0,4.8,35.0,9.2,2.0,0.1,0.7,4.4,0.0,0.7,0.0,3.7,0.1,9.8,0.4,0.1,0.7,7.0,3.4,2.6,2.6,0.3,0.0,26.3,6.5,0.3,0.0,0.6,0.0
6619,4.7,32.0,8.6,2.0,0.1,1.0,4.5,0.2,0.5,0.2,4.5,0.1,7.5,0.4,0.2,1.3,7.4,4.2,3.1,3.1,0.3,0.0,27.3,9.9,0.5,0.1,0.7,0.0,6.6,35.5,9.9,2.1,0.2,1.8,6.3,0.1,0.4,0.2,4.5,0.3,8.0,0.5,0.3,1.2,7.1,4.4,5.2,5.2,0.5,0.0,26.1,9.7,0.6,0.2,0.5,0.0
6620,4.6,33.2,8.1,2.0,0.3,1.1,4.5,0.4,0.1,0.5,2.2,0.0,9.6,0.2,0.4,0.2,5.8,4.9,3.5,3.5,0.5,0.0,27.6,8.7,0.4,0.0,0.6,0.0,5.5,35.8,9.4,2.0,0.1,1.6,5.4,0.1,0.2,0.4,2.7,0.1,8.9,0.2,0.1,0.4,6.7,3.7,6.1,6.1,0.1,0.0,25.8,9.0,0.4,0.0,0.5,0.0
6621,2.9,32.8,8.3,1.2,0.2,0.2,2.7,0.3,0.2,0.4,2.2,0.0,6.6,0.2,0.2,1.1,6.7,4.6,3.5,3.5,0.5,0.0,27.0,10.0,0.9,0.1,0.9,0.0,4.1,33.9,7.9,1.6,0.2,1.0,3.8,0.2,0.1,0.4,2.3,0.3,8.9,0.8,0.2,0.7,5.8,4.1,6.0,6.0,0.3,0.0,25.5,7.6,0.2,0.1,0.6,0.1
6622,4.2,32.4,8.1,1.0,0.0,1.5,4.0,0.1,0.1,0.2,2.8,0.1,9.3,0.1,0.2,0.7,6.2,4.8,2.5,2.5,0.3,0.1,27.3,7.5,0.4,0.1,0.4,0.0,4.7,35.0,9.0,1.3,0.2,0.5,4.1,0.3,0.1,0.2,3.6,0.5,7.3,1.6,0.2,0.9,7.2,4.4,6.2,6.2,0.7,0.0,25.6,9.1,0.7,0.2,0.9,0.0
6623,6.1,34.6,10.2,2.3,0.4,1.6,5.9,0.5,0.4,0.1,2.3,0.0,7.6,0.9,0.0,0.7,6.0,4.4,5.0,5.0,0.6,0.0,27.6,9.0,0.7,0.1,1.1,0.0,4.6,35.8,9.5,2.8,0.1,0.9,4.4,0.3,0.6,0.2,4.8,0.8,8.6,0.4,0.3,0.6,9.2,4.4,4.6,4.6,0.6,0.0,26.9,9.6,0.5,0.1,0.4,0.0
6624,3.6,32.5,6.9,2.3,0.1,1.2,3.5,0.2,0.1,0.2,3.6,0.4,12.0,0.8,0.1,0.8,6.3,4.2,3.2,3.2,0.1,0.0,27.6,9.5,1.0,0.0,0.4,0.0,5.0,35.8,9.6,1.2,0.2,1.4,4.7,0.5,0.3,0.3,3.0,0.2,7.8,0.2,0.1,0.7,7.0,3.9,3.0,3.0,0.6,0.0,26.8,8.6,1.1,0.0,1.0,0.0
6625,3.0,32.6,8.2,1.7,0.2,0.8,2.7,0.4,0.4,0.1,2.6,0.1,7.2,0.2,0.3,0.9,6.4,3.7,3.9,3.9,0.3,0.1,27.0,12.6,1.2,0.2,1.0,0.0,4.4,35.0,8.2,1.8,0.0,1.9,4.1,0.2,0.3,0.4,3.4,0.1,9.6,0.3,0.1,0.9,7.0,4.3,3.6,3.6,0.2,0.0,26.8,9.5,0.3,0.1,1.3,0.0
6626,5.1,33.8,10.5,2.3,0.3,0.5,4.9,0.2,0.5,0.1,4.8,0.4,7.3,0.9,0.3,1.0,8.7,4.0,4.1,4.1,0.3,0.0,27.0,8.0,0.4,0.0,0.9,0.0,5.4,35.0,10.4,2.1,0.2,1.5,5.2,0.2,0.5,0.2,2.6,0.3,7.4,0.3,0.1,1.4,6.1,4.6,5.3,5.2,0.3,0.0,25.8,9.6,0.5,0.0,1.6,0.0
6627,6.0,35.0,10.3,1.7,0.0,2.2,5.9,0.0,0.0,0.4,2.3,0.0,9.4,0.7,0.0,0.5,6.5,4.6,5.5,5.5,0.0,0.0,27.0,8.5,0.4,0.0,0.5,0.0,3.9,33.7,7.9,1.1,0.0,1.2,3.9,0.0,0.0,0.0,3.7,0.1,10.0,0.3,0.2,0.7,6.5,4.1,3.8,3.8,0.1,0.1,25.3,7.8,0.7,0.2,1.0,0.0
6628,4.8,33.5,9.6,1.5,0.5,1.2,4.8,0.1,0.4,0.3,2.3,0.1,7.1,0.7,0.2,0.7,6.2,3.8,2.7,2.7,0.3,0.0,27.6,10.2,0.2,0.1,0.7,0.0,5.4,37.6,11.7,2.1,0.0,1.7,5.3,0.0,0.0,0.5,3.2,0.2,7.7,0.3,0.2,1.0,8.3,3.6,3.0,3.0,0.3,0.1,27.0,9.0,0.3,0.0,0.6,0.0
6629,3.6,32.6,7.5,1.8,0.1,0.7,3.3,0.1,0.3,0.1,2.4,0.1,7.1,0.1,0.1,0.4,6.1,3.7,4.8,4.8,0.3,0.1,27.0,9.2,0.8,0.1,0.7,0.0,5.8,34.6,10.5,1.7,0.2,1.5,5.5,0.1,0.6,0.9,2.6,0.1,6.9,0.4,0.1,1.4,6.0,4.3,3.5,3.5,0.1,0.0,26.1,9.7,0.3,0.1,0.6,0.0
6630,5.8,36.0,9.6,1.9,0.2,2.1,5.6,0.1,0.1,0.2,2.5,0.1,8.2,0.4,0.2,0.7,5.8,5.4,8.1,8.1,0.8,0.2,27.9,11.0,1.3,0.1,0.8,0.0,5.6,34.5,8.6,1.7,0.2,1.7,5.5,0.2,0.4,0.3,3.4,0.2,7.6,1.0,0.3,0.5,6.2,3.8,2.7,2.7,0.4,0.0,26.4,10.1,0.8,0.1,1.0,0.0
6631,6.7,34.2,10.2,1.7,0.4,1.5,6.3,0.3,0.2,0.1,3.3,0.1,8.0,0.7,0.1,0.8,5.9,3.8,4.3,4.3,0.5,0.0,27.0,12.1,0.7,0.1,1.0,0.0,2.3,32.8,5.3,0.9,0.0,0.6,2.0,0.2,0.1,0.3,2.5,0.2,7.2,0.6,0.2,0.5,5.4,5.1,3.0,3.0,0.5,0.1,26.5,9.9,0.1,0.0,0.5,0.0
6632,5.9,34.9,10.1,1.8,0.1,1.4,5.6,0.0,0.2,0.0,3.4,0.3,8.2,0.5,0.1,1.0,6.8,4.5,5.4,5.4,0.6,0.1,27.0,9.6,0.5,0.0,1.2,0.0,5.0,36.4,9.3,2.2,0.0,1.5,5.0,0.0,0.1,0.6,2.9,0.2,8.3,0.6,0.1,0.4,7.4,3.9,5.4,5.4,0.2,0.1,26.4,9.1,0.5,0.3,0.5,0.0
6633,4.1,31.9,7.3,1.5,0.3,0.9,3.8,0.2,0.4,0.1,3.2,0.1,10.1,0.6,0.6,0.6,5.5,4.1,3.6,3.6,0.5,0.0,27.3,10.9,1.2,0.0,1.6,0.0,5.0,35.1,9.4,2.0,0.1,0.8,4.7,0.0,0.7,0.0,4.0,0.2,9.8,0.5,0.1,0.8,7.2,3.3,2.5,2.5,0.3,0.0,26.3,6.2,0.3,0.0,0.5,0.0
6634,4.7,32.4,8.7,2.4,0.1,0.9,4.4,0.2,0.5,0.1,4.4,0.1,7.3,0.5,0.2,1.2,7.4,4.4,3.3,3.3,0.3,0.0,27.3,9.7,0.5,0.1,0.6,0.0,5.5,34.6,8.8,2.0,0.3,1.5,5.2,0.1,0.4,0.1,4.4,0.3,7.9,0.4,0.2,1.1,7.1,4.6,4.7,4.7,0.5,0.0,26.1,9.5,0.6,0.2,0.5,0.0
6635,4.0,33.3,7.7,1.9,0.1,1.0,3.8,0.3,0.1,0.4,2.3,0.0,9.6,0.3,0.2,0.3,6.1,4.9,4.3,4.3,0.5,0.0,27.6,8.4,0.4,0.0,0.6,0.0,5.7,36.3,9.7,2.1,0.1,1.7,5.5,0.1,0.2,0.5,2.9,0.0,8.7,0.2,0.1,0.3,7.3,3.8,5.6,5.6,0.1,0.0,25.8,8.6,0.5,0.0,0.5,0.0
6636,3.0,33.2,8.6,1.3,0.2,0.3,2.8,0.3,0.1,0.4,2.1,0.1,6.8,0.2,0.2,1.1,6.8,4.6,3.5,3.5,0.5,0.0,27.0,10.3,0.9,0.1,0.8,0.0,3.9,33.4,7.5,1.5,0.3,0.9,3.7,0.2,0.2,0.4,2.7,0.3,8.8,0.7,0.2,0.5,6.0,4.1,5.9,5.9,0.3,0.0,25.5,7.3,0.2,0.1,0.6,0.0
6637,3.8,32.0,7.8,1.1,0.0,1.3,3.6,0.1,0.0,0.2,2.7,0.1,8.7,0.0,0.2,0.8,6.0,4.8,2.2,2.2,0.1,0.1,27.3,7.2,0.4,0.0,0.3,0.0,4.1,34.1,8.0,1.3,0.1,0.5,3.6,0.2,0.2,0.2,3.2,0.5,7.8,1.4,0.1,0.8,6.5,4.4,5.9,5.9,0.6,0.0,25.6,9.4,0.6,0.2,0.9,0.0
6638,6.3,34.8,10.3,1.9,0.4,1.7,6.0,0.5,0.4,0.2,2.5,0.1,7.7,1.3,0.0,0.7,6.3,4.6,5.3,5.3,0.6,0.0,27.6,9.6,0.7,0.1,1.1,0.0,4.6,35.7,9.4,2.8,0.1,1.0,4.5,0.3,0.4,0.1,4.3,0.8,8.2,0.3,0.3,0.7,8.3,4.4,4.9,4.9,0.6,0.0,26.6,9.6,0.7,0.1,0.4,0.0
6639,4.2,33.1,7.7,2.0,0.1,1.4,4.1,0.2,0.1,0.3,3.4,0.3,11.5,1.1,0.1,1.1,6.2,4.0,3.3,3.3,0.0,0.0,27.6,9.6,1.0,0.0,0.4,0.0,4.9,35.1,9.2,1.6,0.2,1.5,4.6,0.4,0.3,0.2,2.9,0.2,7.2,0.1,0.1,0.7,6.7,3.7,3.4,3.4,0.8,0.0,26.1,8.4,1.1,0.0,1.2,0.0
6640,3.2,33.2,8.2,1.7,0.2,0.9,3.0,0.4,0.3,0.1,2.4,0.0,7.8,0.1,0.2,0.8,6.5,3.9,4.3,4.3,0.2,0.0,27.0,12.3,1.0,0.2,0.9,0.0,4.9,35.1,8.8,1.9,0.1,2.2,4.6,0.2,0.3,0.3,3.3,0.1,9.8,0.2,0.1,0.9,7.0,4.3,3.7,3.7,0.3,0.0,26.2,9.1,0.5,0.1,1.3,0.0
6641,4.5,33.5,9.8,2.2,0.4,0.4,4.3,0.2,0.6,0.1,4.8,0.3,7.6,1.0,0.3,0.8,8.8,4.0,4.4,4.4,0.3,0.0,27.0,8.0,0.5,0.0,0.9,0.0,5.2,35.0,10.0,1.8,0.1,1.7,5.0,0.2,0.3,0.3,2.7,0.4,8.0,0.4,0.0,1.3,6.3,4.8,5.3,5.2,0.2,0.0,25.8,9.0,0.4,0.0,1.6,0.0
6642,6.1,34.8,10.2,1.5,0.1,2.3,6.0,0.0,0.1,0.3,2.6,0.0,9.1,0.6,0.0,0.5,6.5,5.0,5.8,5.8,0.1,0.0,27.0,8.3,0.4,0.1,0.6,0.0,4.3,34.2,8.5,1.2,0.0,1.2,4.3,0.0,0.0,0.0,4.3,0.1,9.3,0.3,0.2,0.8,7.2,4.0,4.3,4.3,0.1,0.1,25.2,7.8,0.6,0.1,0.9,0.0
6643,5.9,34.5,9.7,1.3,0.1,1.5,5.7,0.0,0.3,0.1,3.5,0.3,8.9,0.4,0.1,0.9,6.7,4.7,5.2,5.2,0.5,0.1,27.0,9.7,0.6,0.0,1.3,0.0,4.8,34.8,8.5,1.7,0.0,1.6,4.8,0.0,0.1,0.4,3.2,0.2,7.6,0.5,0.2,0.5,6.7,3.8,5.9,5.9,0.1,0.1,25.5,8.6,0.5,0.3,0.6,0.0
6644,4.2,33.7,9.5,1.9,0.2,1.5,4.0,0.1,0.3,0.5,3.1,0.2,8.1,0.1,0.1,1.0,7.5,3.8,4.3,4.3,0.3,0.1,27.0,12.6,0.7,0.1,1.4,0.0,4.1,33.1,7.5,1.4,0.2,1.4,4.1,0.3,0.0,0.3,4.2,0.1,8.1,1.5,0.5,0.4,6.8,4.7,4.6,4.6,0.4,0.0,25.2,10.2,0.7,0.0,1.3,0.0
6645,3.8,32.2,7.5,1.7,0.3,0.7,3.5,0.2,0.4,0.2,3.0,0.1,10.3,0.6,0.6,0.6,6.0,4.1,3.7,3.5,0.5,0.0,27.3,10.6,1.0,0.0,1.4,0.0,5.3,37.0,10.4,2.0,0.2,1.7,5.0,0.2,0.3,0.7,3.3,0.2,8.6,0.4,0.3,0.5,8.6,4.4,5.7,5.7,0.7,0.0,25.5,9.0,1.3,0.0,0.9,0.0
6646,4.8,32.6,9.3,2.4,0.1,0.9,4.5,0.2,0.4,0.3,4.7,0.1,6.8,0.6,0.3,1.0,8.2,4.2,3.2,3.2,0.3,0.0,27.3,9.1,0.5,0.1,0.6,0.0,4.8,34.5,8.6,1.8,0.3,1.4,4.6,0.1,0.4,0.0,3.5,0.3,8.5,0.4,0.2,0.9,6.7,4.9,5.1,5.1,0.4,0.0,25.8,9.9,0.6,0.1,0.5,0.0
6647,6.3,35.6,10.9,1.9,0.4,1.6,6.0,0.6,0.4,0.2,2.8,0.2,8.3,1.1,0.0,0.7,7.2,5.1,4.9,4.9,0.6,0.0,28.2,10.0,0.7,0.1,1.1,0.0,3.5,32.6,7.1,1.5,0.2,0.8,3.5,0.3,0.2,0.4,3.0,0.3,9.4,0.8,0.3,0.6,6.0,4.1,5.5,5.5,0.3,0.0,25.5,7.8,0.3,0.1,0.8,0.0
6648,3.5,33.4,8.9,1.7,0.2,1.0,3.3,0.5,0.4,0.1,2.3,0.0,7.3,0.1,0.2,0.8,6.8,3.9,4.3,4.3,0.2,0.0,27.0,12.1,1.0,0.2,1.1,0.0,4.5,36.2,9.7,1.8,0.1,1.3,4.2,0.3,0.2,0.2,1.8,0.3,7.5,0.6,0.3,0.5,6.6,3.5,4.6,4.6,0.4,0.1,25.7,8.9,0.2,0.0,0.6,0.0
6649,5.5,34.6,10.0,1.7,0.1,1.9,5.4,0.0,0.1,0.3,2.7,0.1,9.1,0.4,0.1,0.5,7.0,4.9,5.4,5.4,0.1,0.0,27.0,9.2,0.4,0.1,0.8,0.0,4.9,34.4,9.1,2.0,0.1,1.5,4.6,0.3,0.3,0.0,2.1,0.0,8.8,0.1,0.3,0.6,5.2,3.8,5.4,5.4,0.3,0.1,24.9,6.7,0.5,0.1,0.7,0.0
6650,4.9,33.7,9.9,1.5,0.5,1.1,4.9,0.1,0.5,0.3,2.5,0.1,6.9,0.8,0.2,0.7,6.6,3.8,2.9,2.9,0.3,0.0,27.6,10.6,0.2,0.1,0.8,0.0,5.5,34.6,9.1,1.8,0.2,1.5,5.4,0.2,0.4,0.3,3.6,0.2,7.6,1.2,0.3,0.6,6.6,3.9,3.1,3.1,0.3,0.0,26.1,10.4,0.9,0.2,1.0,0.0
6651,3.7,32.4,7.4,1.8,0.1,0.7,3.4,0.1,0.3,0.1,3.1,0.1,7.5,0.1,0.1,0.3,6.8,3.7,4.5,4.5,0.2,0.1,27.0,8.4,0.8,0.1,0.7,0.0,3.8,33.7,8.1,1.3,0.1,0.7,3.4,0.0,0.7,0.4,2.6,0.0,8.4,0.4,0.1,0.7,6.6,3.9,6.0,6.0,0.1,0.0,24.7,10.2,0.6,0.1,0.8,0.0
6652,6.0,36.5,10.2,2.3,0.2,2.2,5.7,0.1,0.1,0.2,2.4,0.1,8.7,0.4,0.2,0.5,6.3,5.3,7.9,7.9,0.9,0.2,27.9,11.4,1.0,0.1,0.7,0.0,2.5,33.4,7.5,1.6,0.2,0.4,2.3,0.0,0.1,0.6,1.6,0.0,8.8,0.7,0.2,0.8,6.2,3.4,3.7,3.7,0.5,0.1,24.9,8.4,0.9,0.0,0.8,0.0
6653,3.7,32.2,8.5,1.7,0.1,1.3,3.6,0.1,0.2,0.3,2.2,0.2,6.7,0.3,0.2,0.5,6.1,3.9,3.2,3.2,0.2,0.1,27.0,9.6,0.6,0.0,0.8,0.0,4.7,35.1,8.7,1.8,0.0,1.6,4.7,0.0,0.1,0.5,2.9,0.1,7.6,0.3,0.2,0.4,6.9,3.9,6.2,6.2,0.1,0.1,25.2,8.4,0.5,0.3,0.7,0.0
6654,4.4,33.8,9.7,1.6,0.2,1.6,4.2,0.1,0.3,0.4,3.1,0.2,7.8,0.1,0.1,1.1,7.3,4.1,4.9,4.9,0.4,0.1,27.0,12.4,0.8,0.0,1.6,0.0,5.2,33.9,8.6,1.8,0.2,1.6,5.1,0.3,0.2,0.4,4.2,0.1,7.6,1.7,0.5,0.6,6.8,4.6,4.7,4.7,0.5,0.0,25.5,10.4,0.9,0.0,1.3,0.0
6655,4.3,32.4,7.5,1.8,0.3,0.9,4.0,0.3,0.4,0.2,3.0,0.0,10.5,0.6,0.5,0.5,5.8,3.9,3.1,2.9,0.4,0.0,27.3,10.3,0.9,0.0,1.4,0.0,4.2,36.5,9.7,1.7,0.2,1.7,3.9,0.1,0.2,0.6,3.1,0.2,8.5,0.4,0.3,0.6,8.7,4.5,5.4,5.4,0.8,0.0,25.2,9.0,1.5,0.0,0.9,0.0
6656,4.0,33.2,8.0,1.5,0.2,1.1,3.9,0.3,0.0,0.2,3.4,0.2,10.1,0.4,0.2,0.6,7.0,4.3,3.9,3.9,1.1,0.0,27.6,9.7,0.7,0.1,0.8,0.0,4.1,34.0,8.0,1.5,0.2,1.4,3.8,0.3,0.3,0.2,2.8,0.2,7.2,0.1,0.1,0.6,6.2,4.1,3.4,3.4,0.8,0.0,25.8,8.7,1.1,0.0,1.2,0.0
6657,6.7,36.3,10.7,2.4,0.7,1.3,6.3,0.1,0.6,0.7,2.9,0.1,8.5,1.4,0.1,0.7,7.1,4.9,5.7,5.7,0.5,0.1,28.2,11.6,0.7,0.1,1.0,0.0,2.7,33.3,6.0,1.3,0.0,0.7,2.4,0.2,0.2,0.3,2.2,0.2,7.1,0.6,0.3,0.5,5.3,5.5,3.6,3.6,0.5,0.1,26.3,9.9,0.1,0.0,0.6,0.0
6658,3.9,31.5,7.8,1.8,0.0,1.2,3.9,0.1,0.3,0.3,3.5,0.1,6.9,0.1,0.3,1.1,6.4,3.7,4.0,4.0,0.3,0.0,27.0,8.2,0.0,0.0,0.8,0.0,5.8,36.2,9.7,2.0,0.1,1.6,5.5,0.2,0.3,0.5,3.0,0.0,8.3,0.2,0.1,0.1,7.4,3.9,6.1,6.1,0.0,0.0,25.5,8.0,0.5,0.0,0.4,0.0
